source_review_id,triage_id,candidate_queue_row_id,verification_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,source_locator,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,triage_status,priority_for_content_review,recommended_next_action,candidate_priority,verification_round_id,content_triage_round_id,source_owner_type,unit_type_scouted,population,matched_set_potential,official_domain_signal,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,pilot_selection_rank,source_review_lane_id,source_review_stage,pilot_selection_reason,source_review_status,source_review_status_detail,url_access_status,download_status,content_artifact_path,content_hash,content_byte_size,content_type_observed,text_layer_status,pdf_page_count,source_officialness_rating,source_relevance_rating,municipality_match_rating,employer_match_rating,bargaining_unit_match_rating,safety_unit_match_signal,non_safety_unit_match_signal,document_type_rating,contract_or_document_period_start,contract_or_document_period_end,wage_table_signal,wage_growth_signal,mechanism_language_signal,extraction_readiness_rating,extraction_mode_recommended,duplicate_canonical_decision,reviewer_notes,reviewer,reviewed_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written
sr_45a4b781daed374bbd555082,TRI-9571e15db0b67230f449,NSCQ-CA-20260720-0320,VER-28c6a1fd76d3d9e58c9f,cog_2025_161228,161228,CA,Yorba Linda,CITY OF YORBA LINDA,https://www.yorbalindaca.gov/DocumentCenter/View/8169/OCEA-Misc-Employees-2024-MOU-PDF,https://www.yorbalindaca.gov/DocumentCenter/View/8169/OCEA-Misc-Employees-2024-MOU-PDF,https://www.yorbalindaca.gov/DocumentCenter/View/8169/OCEA-Misc-Employees-2024-MOU-PDF,Memorandum of Understanding between the City of Yorba Linda and the Yorba Linda Chapter of the Orange County Employees Association (ATTACHMENT A),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,no,likely_official,URL-cffff96043918df61a01,1,canonical_representative,765,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_8dce30075db1cb8f9ca9a5d9,TRI-6ddc434a9625adbb9fb6,NSCQ-OH-20260720-0635,VER-a8ac7b46bfb26694f179,cog_2025_172516,172516,OH,Canfield,CITY OF CANFIELD,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1062.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1062.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1062.pdf,"Agreement Between the City of Canfield and Utility Workers of America, AFL-CIO (effective through 12/31/2023)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,non_safety,,yes,likely_official,URL-439ef679e4c1ac3ca11a,1,canonical_representative,768,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_b322fa78aaa201c508028b8c,TRI-35b4e734686ce3879c0d,NSCQ-CA-20260720-0178,VER-279af989a0bf46819091,cog_2025_123146,123146,CA,Rialto,CITY OF RIALTO,https://rialto.legistar.com/View.ashx?GUID=B24385FD-B883-45C6-840F-23F6629E6B1E&ID=12975301&M=F,https://rialto.legistar.com/View.ashx?GUID=B24385FD-B883-45C6-840F-23F6629E6B1E&ID=12975301&M=F,https://rialto.legistar.com/View.ashx?GUID=B24385FD-B883-45C6-840F-23F6629E6B1E&ID=12975301&M=F,"Memorandum of Understanding Between the City of Rialto and the Rialto Police Benefit Association, Police Management Bargaining Unit (MOU) — Police Management Bargaining Unit",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,third_party,police,,yes,unknown,URL-1e857d4f725bc4c4eb5b,1,canonical_representative,771,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_d07a1e74a325eaee809050a1,TRI-a2192becc590b33e12fb,NSCQ-OH-20260720-0009,VER-dfd946327d06c5cbde23,cog_2025_172520,172520,OH,Youngstown,CITY OF YOUNGSTOWN,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-07-0694.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-07-0694.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-07-0694.pdf,"Collective Bargaining Agreement (City of Youngstown and AFSCME Ohio Council 8, Local 2312)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,non_safety,,yes,likely_official,URL-3ea2f5ff3a6c6641ca65,1,canonical_representative,774,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_84fa5e9c4f3b7cb417363b44,TRI-eacffec96eb6e4dcb823,NSCQ-CA-20260720-0413,VER-a8996ea38fa525e87955,cog_2025_161275,161275,CA,Cupertino,CITY OF CUPERTINO,https://www.cupertino.gov/files/assets/city/v/1/your-city/documents/cea-mou-signed-with-toc.pdf,https://www.cupertino.gov/files/assets/city/v/1/your-city/documents/cea-mou-signed-with-toc.pdf,https://www.cupertino.gov/files/assets/city/v/1/your-city/documents/cea-mou-signed-with-toc.pdf,"Memorandum of Understanding Between City of Cupertino and IFPTE Local 21, Cupertino City Employees’ Association (CEA) (signed)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,no,likely_official,URL-8b68cf69c039150bac90,1,canonical_representative,777,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_4ed46bbf15362c12e5f7a313,TRI-2712d17c292b46091c2d,NSCQ-OH-20260720-0104,VER-813f76389782d5b4f7cc,cog_2025_172523,172523,OH,Marion,CITY OF MARION,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-11-1504.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-11-1504.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-11-1504.pdf,"Collective Bargaining Agreement between the City of Marion and the American Federation of State, County, and Municipal Employees (AFSCME) Local Union 1158, Ohio Council #8",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,non_safety,,yes,likely_official,URL-05c1c59f9999f50bfc0e,1,canonical_representative,780,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_3cfa38419b6ac6da812bae2b,TRI-f5c37580bcc3c684648b,NSCQ-CA-20260720-0444,VER-dc6df73f70cbefc1b36a,cog_2025_161163,161163,CA,Azusa,CITY OF AZUSA,https://www.azusaca.gov/DocumentCenter/View/49801,https://www.azusaca.gov/DocumentCenter/View/49801/APMA-MOU-2024-2028?bidId=,https://www.azusaca.gov/DocumentCenter/View/49801/APMA-MOU-2024-2028?bidId=,"Memorandum of Understanding Between the City of Azusa and Azusa Police Management Association (APMA) — January 1, 2025 to June 30, 2028",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-8ac131ccac019e41602a,1,canonical_representative,783,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_5337a9abe6afdb92ec1e7a58,TRI-d4e618d6577ac29b3f7a,NSCQ-OH-20260720-0283,VER-9e0baafd0c4e29b60839,cog_2025_172535,172535,OH,Piqua,CITY OF PIQUA,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-09-1071.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-09-1071.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-09-1071.pdf,Agreement between the City of Piqua and AFSCME Local No. 984 and Ohio Council 8 (clerical/technical) (Case 2016-MED-09-1071),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,non_safety,,yes,likely_official,URL-0a92241084901c9c2793,1,canonical_representative,786,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_f824c6dabf4e677b5c377f1a,TRI-28779434efe467e17c00,NSCQ-CA-20260720-0760,VER-0fb340e236c54f76b265,cog_2025_161198,161198,CA,Lomita,CITY OF LOMITA,https://lomitacity.com/wp-content/uploads/2021/10/MOUs_Administrative_Unit-2018-2022.pdf,https://lomitacity.com/wp-content/uploads/2021/10/MOUs_Administrative_Unit-2018-2022.pdf,https://lomitacity.com/wp-content/uploads/2021/10/MOUs_Administrative_Unit-2018-2022.pdf,Attachment 1A — Memorandum of Understanding between the City of Lomita and the Administrative Unit of the Lomita City Employees Association (MOU — Administrative Unit 2018-2022),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,unknown,non_safety,,no,unknown,URL-9a825d7cb126ca8740c0,1,canonical_representative,789,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_6468bd23b6098be0063ed6b9,TRI-9c05441fbfe70eab1cef,NSCQ-OH-20260720-0013,VER-18bd95605b5555bdcf20,cog_2025_172545,172545,OH,Kettering,CITY OF KETTERING,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-11-1348.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-11-1348.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-11-1348.pdf,"Collective Bargaining Agreement between City of Kettering, Ohio and Kettering Unit, Public Service Union Local 101 (AFSCME/Ohio Council #8)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,non_safety,,yes,likely_official,URL-f2ee25ea432ef5f6e2b6,1,canonical_representative,792,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_070e460ae3b05c51f7435a6d,TRI-e1bac2012be8ed886423,NSCQ-CA-20260720-0626,VER-af85f6980f4c957a49da,cog_2025_161277,161277,CA,Los Gatos,TOWN OF LOS GATOS,https://weblink.losgatosca.gov/WebLink/0/edoc/1744837/Redlined%20Los%20Gatos%20-%20LGPOA%20MOU%202022-2023%20FINAL.pdf,https://weblink.losgatosca.gov/WebLink/ElectronicFile.aspx?dbid=0&docid=1744837&,https://weblink.losgatosca.gov/WebLink/ElectronicFile.aspx?dbid=0&docid=1744837&,"Los Gatos Police Officers’ Association Memorandum of Understanding (Comprehensive MOU) on Salaries, Fringe Benefits and Working Conditions",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-2fc88dc930ecf86f5cd2,1,canonical_representative,795,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_1d6ead3ae126f67c8edaea27,TRI-4a3c1eb34557759fc871,NSCQ-OH-20260720-0389,VER-2994a0f180ac346d7328,cog_2025_172576,172576,OH,Circleville,CITY OF CIRCLEVILLE,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-04-0515.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-04-0515.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-04-0515.pdf,"Collective Bargaining Agreement by and between City of Circleville, Ohio and The Non-Uniformed Employees Organization (NUEO) (Effective May 12, 2024 - May 8, 2027)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,non_safety,,yes,likely_official,URL-dae4cdf0da79804f527d,1,canonical_representative,798,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_917ba2dc95a96e9b27401e72,TRI-c1677880421b2e9e2e8d,NSCQ-CA-20260720-0292,VER-7c4899d0d3dee7d330c0,cog_2025_161235,161235,CA,Lake Elsinore,CITY OF LAKE ELSINORE,https://www.lake-elsinore.org/ArchiveCenter/ViewFile/Item/94,https://www.lake-elsinore.org/ArchiveCenter/ViewFile/Item/94,https://www.lake-elsinore.org/ArchiveCenter/ViewFile/Item/94,MEMORANDUM OF UNDERSTANDING (MOU) 2021-2026 / EXHIBIT A (LIUNA Union Local 777),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,no,likely_official,URL-31aa5df93655c48ddef8,1,canonical_representative,801,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_a56cee7e292af725237b0a56,TRI-66693ad16874ba7b9e9d,NSCQ-OH-20260720-0335,VER-b5c303bc800c2198356a,cog_2025_172581,172581,OH,Aurora,CITY OF AURORA,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1008.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1008.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1008.pdf,"Collective Bargaining Agreement between City of Aurora, Ohio and Teamsters Local Union No. 436, Cleveland (Service Department employees including Tech I & Tech II)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,non_safety,,yes,likely_official,URL-bd7eeeac5b4faa6a0e95,1,canonical_representative,804,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_e7d8f423ca5227f9dc0d9d07,TRI-d83e3ab825825ca4f860,NSCQ-CA-20260720-0229,VER-15582297988019e2c13c,cog_2025_207596,207596,CA,Citrus Heights,CITY OF CITRUS HEIGHTS,https://www.citrusheights.net/DocumentCenter/View/22302,https://www.citrusheights.net/DocumentCenter/View/22302/CHPEA-MOU-Oct-2023---June-2026?bidId=,https://www.citrusheights.net/DocumentCenter/View/22302/CHPEA-MOU-Oct-2023---June-2026?bidId=,CHPEA MOU October 2023 - June 2026,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,no,likely_official,URL-e4248e6276c6f84adfe6,1,canonical_representative,807,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_5cb098293d8264f2b774c459,TRI-401ebf2ec161faaa864f,NSCQ-OH-20260720-0228,VER-4ca9dcb7cc2fb4c5e14e,cog_2025_172600,172600,OH,Chillicothe,CITY OF CHILLICOTHE,https://cms7files.revize.com/chillicotheohnew/document_center/Department/HR/City%20of%20Chilicothe%202023%202026%20Final%20Draft%2012.13.2023%20Clean%20Ver.%201.19.24.pdf,https://cms7files.revize.com/chillicotheohnew/document_center/Department/HR/City%20of%20Chilicothe%202023%202026%20Final%20Draft%2012.13.2023%20Clean%20Ver.%201.19.24.pdf,https://cms7files.revize.com/chillicotheohnew/document_center/Department/HR/City%20of%20Chilicothe%202023%202026%20Final%20Draft%2012.13.2023%20Clean%20Ver.%201.19.24.pdf,"Agreement Between the City of Chillicothe and AFSCME Local 1562 — Effective through August 31, 2026 (Non-Legislative)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,non_safety,,yes,likely_official,URL-31de5e6aba72bfcd8352,1,canonical_representative,810,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_0ad86ef2d051f7e70f884ec7,TRI-6c52ab73ccf402b2a7a2,NSCQ-OH-20260720-0344,VER-c63b4398793db57b60d8,cog_2025_172605,172605,OH,Portsmouth,CITY OF PORTSMOUTH,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0933.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0933.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0933.pdf,Collective Bargaining Agreement (Non-Safety / Civilian) - City of Portsmouth & AFSCME Local 1039 (Final Agreement),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,non_safety,,yes,likely_official,URL-e04cf5a1d1a85c568bae,1,canonical_representative,813,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_1b8d92167256f2a91328b75c,TRI-709f94bf791359a8de9b,NSCQ-OH-20260720-0262,VER-189485465d5048de6a57,cog_2025_172615,172615,OH,Sidney,CITY OF SIDNEY,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1080.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1080.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1080.pdf,"Agreement by and Between the City of Sidney, Ohio and AFSCME, Ohio Council Eight, Local 2429",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,non_safety,,yes,likely_official,URL-4d460e13cee7c5d10670,1,canonical_representative,816,lane_3,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
