duplicate_candidate_id,canonical_candidate_id,duplicate_basis,duplicate_wave,confidence,raw_target_id
RESCAND-7ff92502ffb494d0db128b42,RESCAND-6208c7e037b66c6567933749,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-a344144898b0f71d85f60a29
RESCAND-d48956f0f1fda310b56e9bc8,RESCAND-9ba5b1ef5fe0ea0e905eb6b7,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-a344144898b0f71d85f60a29
RESCAND-daf94b6c762a77371ec7006f,RESCAND-59bd7d158bcc85ac883b4ee7,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-a344144898b0f71d85f60a29
RESCAND-ac6dc406cabcc92312c04ce9,RESCAND-08101ebc41750b215c1b9808,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-a344144898b0f71d85f60a29
RESCAND-158ecf1024bb4c53ec81b93e,EXTCAND-4aa2f03c924d09290e5404fe,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-a344144898b0f71d85f60a29
RESCAND-4100ebeb4c187156d47eacd2,EXTCAND-ccf5c13c3c2fa64bc5cfdadf,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-a344144898b0f71d85f60a29
RESCAND-2394390e9e0848dff5d8f540,RESCAND-81fb5446ad3da8e530f6a1cb,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-a344144898b0f71d85f60a29
RESCAND-1996f4554665d867009031cd,RESCAND-9c651a924889d3a63dcda996,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-a344144898b0f71d85f60a29
RESCAND-c940c587db0f8562847b6b4c,RESCAND-fe07ba919723a72a4a86aae6,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-a344144898b0f71d85f60a29
RESCAND-daf94b6c762a77371ec7006f,RESCAND-59bd7d158bcc85ac883b4ee7,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-a344144898b0f71d85f60a29
RESCAND-ac6dc406cabcc92312c04ce9,RESCAND-08101ebc41750b215c1b9808,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-a344144898b0f71d85f60a29
RESCAND-4100ebeb4c187156d47eacd2,EXTCAND-ccf5c13c3c2fa64bc5cfdadf,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-a344144898b0f71d85f60a29
RESCAND-ad70f3280437d25d10acc28c,RESCAND-f5244a7185f4a1fae76ecbf9,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-a344144898b0f71d85f60a29
RESCAND-2394390e9e0848dff5d8f540,RESCAND-81fb5446ad3da8e530f6a1cb,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-a344144898b0f71d85f60a29
RESCAND-3e48d684a9f013e85e6be923,RESCAND-47fe359f698441e2e8652380,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-a344144898b0f71d85f60a29
RESCAND-158ecf1024bb4c53ec81b93e,EXTCAND-4aa2f03c924d09290e5404fe,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-a344144898b0f71d85f60a29
RESCAND-4b5a61fd1f750910538efe39,EXTCAND-b91d6084cf230ad8b82d5c1d,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-bb28e0e9be276f89c7ae245b,EXTCAND-cb7fabd35708e593f7444c4b,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-ea42439f9d0c3ec8f2689e2f,EXTCAND-127ae5d70c8fbea3ca5f781f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-4ca70cd9195812cecc88520b,EXTCAND-2a1608c1565c297c8e5801b8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-d166931f4fcab051fc662b2b,RESCAND-d712957631b6e0360e2b8fd6,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-2fc967eb68d4c3fdfd8239d7,EXTCAND-682e290dcd87a355483b9c55,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-5af5b99c0d15e075cc1d063f,EXTCAND-c73bcad78f187c27bc00792f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-49104c7a56695d44f4a13b8f,RESCAND-03474b05c333d14d6214e807,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-9194231afd0ee0e745c9c908,EXTCAND-9ae507fc0f60f5948cf5d08b,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-de36374b66d9555f2bb3f377,RESCAND-66814d96fab2359fb2062c37,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-f4a95da241b489a6a345b512,RESCAND-3c5b41dc290212d1efbfe229,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-3efb93af6db0903669b49ef0,EXTCAND-b8b51efba81ebf83d68ffbc3,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-a8da93416017e9969acd184c,RESCAND-b895eac038d275d74754870a,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-2b64045b590a91588b112a51,EXTCAND-ca18446ae3d793410e14294a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-f2d8d21dd5e0a8265ba3c952,EXTCAND-876e0513eacf84cb1396edff,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-0da94518136a7442d971f6b6,EXTCAND-f515b5b08f168aedf4216b7e,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-3cee3d18753a6226aed71c69,EXTCAND-79debad3979ef2258f7f794a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-dc0b65e80d2d2d56b42015d3,EXTCAND-059e262e1d3fdbf53e324a17,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-4b952187712d026f6f57d98a,RESCAND-94a9f531b63f04539b679ae7,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-0d6da6f007aa5b598a0e78df,RESCAND-0c9e005eca864b43a4520796,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-b702bd3464ed03753abfe2d4,RESCAND-54d951b6170e339814437ee9,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-a996b34b19c108f1d53a41d0,RESCAND-0c15c8547bddfe02e2764a26,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-06148c9d17ad3f1a1af2b639,RESCAND-6208c7e037b66c6567933749,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-c197a76eb40e5d3dfbf71449,RESCAND-84c48d9076aa215282421d0c,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-f8bb6e14c2637f3e605064c9,RESCAND-f663bca4d21632710463d6b0,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-76be72686425c6e27c171f69,EXTCAND-b02a7d575d3254872bf5acf0,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-7dd7d38c39851513015b95a2,RESCAND-6d65cbb6244b722ecb5060ca,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-fb53a8a9b8d32211bb06223a,RESCAND-d25f7e6105b50cb6b2ca76a8,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-ea42439f9d0c3ec8f2689e2f,EXTCAND-127ae5d70c8fbea3ca5f781f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-a8da93416017e9969acd184c,RESCAND-b895eac038d275d74754870a,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-4ca70cd9195812cecc88520b,EXTCAND-2a1608c1565c297c8e5801b8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-de36374b66d9555f2bb3f377,RESCAND-66814d96fab2359fb2062c37,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-4bc3e92dfe5566550f2d7ca4
RESCAND-1944a4388d5573f1eef776d3,EXTCAND-127ae5d70c8fbea3ca5f781f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-892d241730708f2134a4754c
RESCAND-7fcae60ad1200308028fe721,EXTCAND-c58833af143eeda44e21f6c9,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-892d241730708f2134a4754c
RESCAND-e55bc72bb3abfb3fdabdc5c5,EXTCAND-682e290dcd87a355483b9c55,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-892d241730708f2134a4754c
RESCAND-c30d84dd363549c3d6e77841,EXTCAND-941c63e22248310329b2c057,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-892d241730708f2134a4754c
RESCAND-d3cb4faa3188ffb2a7041dd6,RESCAND-85bb6fed958ef82483456424,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-892d241730708f2134a4754c
RESCAND-cce8b1160560b1b34f209e02,RESCAND-829ba4096727224ccc49f13c,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-892d241730708f2134a4754c
RESCAND-cd4c064d8b0ff35235826aaf,RESCAND-bca0847f59aa9362dc50db2e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-892d241730708f2134a4754c
RESCAND-e27bb1f10f353d95718a57a9,RESCAND-0730b3336e1c5b4936dd503e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-892d241730708f2134a4754c
RESCAND-c367fd35bedabc5fde23d5ab,RESCAND-c820e7ff0959f6b7eb8ef7e2,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-892d241730708f2134a4754c
RESCAND-d6dd5864d79e47f5544ff33f,EXTCAND-4df571639aa571fb5f0122d8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-892d241730708f2134a4754c
RESCAND-1944a4388d5573f1eef776d3,EXTCAND-127ae5d70c8fbea3ca5f781f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-892d241730708f2134a4754c
RESCAND-7fcae60ad1200308028fe721,EXTCAND-c58833af143eeda44e21f6c9,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-892d241730708f2134a4754c
RESCAND-e55bc72bb3abfb3fdabdc5c5,EXTCAND-682e290dcd87a355483b9c55,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-892d241730708f2134a4754c
RESCAND-86cbc4ccd46daf127646b166,RESCAND-86cbc4ccd46daf127646b166,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-892d241730708f2134a4754c
RESCAND-47850410031d40236439d7fa,RESCAND-47850410031d40236439d7fa,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-892d241730708f2134a4754c
RESCAND-c481c35024b2752ab4b713aa,RESCAND-c481c35024b2752ab4b713aa,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-892d241730708f2134a4754c
RESCAND-d6dd5864d79e47f5544ff33f,EXTCAND-4df571639aa571fb5f0122d8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-892d241730708f2134a4754c
RESCAND-c9cccad7aa79b1a31a9f47b4,EXTCAND-b91d6084cf230ad8b82d5c1d,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-2eba399492701baef4b683ff,EXTCAND-2a1608c1565c297c8e5801b8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-6d1d33c8cb9f6b4b2bb8c00c,RESCAND-f4fb4359d64e1f828510e75a,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-84c3f578b080037718508499,RESCAND-37e265a53e268237c2405fd1,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-cf839350290c96fdd6637f67,EXTCAND-127ae5d70c8fbea3ca5f781f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-33e188dd8858957c33bbf89b,RESCAND-0f7555cd2b8550e0f549a8b3,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-5f1e6e16590419ecd3a11401,RESCAND-8d877b1ad5b8efc7cdf3f1d3,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-5d54488b9e228e9e56cc710c,EXTCAND-b8b51efba81ebf83d68ffbc3,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-6a4e473876c5e5a00eb05f72,RESCAND-66814d96fab2359fb2062c37,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-0af61a614c003aeed883d9ad,EXTCAND-c547a9081539c9bbd02df999,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-ab779729fd84daddb29e7327,RESCAND-1ce53ecc0bfecda97541bd93,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-51a8c9cfb02d642c5a5e1ac2,RESCAND-a55788108e551b51a149fef5,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-ceb0678ac58ad69056e700c6,RESCAND-44fa4aa1629dd01fb01e9ce6,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-02bfea2a71e068ed8e53aba6,RESCAND-0c15c8547bddfe02e2764a26,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-768366d71290e87d195d9928,RESCAND-2dd88319ed00c985d65354b5,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-4b1e382bf41b31bbb9f4591a,EXTCAND-cfa54db512c8bfc7075ef0ba,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-37bbff5d6027388e3529128f,RESCAND-091726ed8fa9cdbd91a388d4,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-e2eb2bb95403ca6fed442f59,EXTCAND-ca18446ae3d793410e14294a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-e52354d312e8112c6181ed6e,EXTCAND-876e0513eacf84cb1396edff,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-fe6a2816f07804ed30aa4f06,EXTCAND-79debad3979ef2258f7f794a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-80b5cc596bf579d787b7f953,EXTCAND-0c3b556d542788cbfe6725be,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-dc99f6d11fa771e8ac56e571,RESCAND-62db54a8ee3ae1c16271baa5,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-fd6ef1632d6acec452339508,EXTCAND-31769fdadccfbef7186d7f5a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-46876e969a93fa6a121cee38,RESCAND-fb3f4feae4331856037e0200,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-6a0c24ec06d3085019887239,RESCAND-cb9c31d28947e3cff1ba8d99,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-60be39ae2bf3c6dc5279c525
RESCAND-fc5180bd59b402b5713ae6d1,EXTCAND-d0e512c73fde29b80701c0a0,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-60be39ae2bf3c6dc5279c525
